date,advertiser_id,advertiser_name,campaign_id,campaign_name,media_type,creative_id,creative_name,creative_size,landing_page,video_duration,country,province,video_type,device_type,demo_gender,demo_age,audience_id,audience_name,audience_type,spend,impressions,clicks,engagements,total_time_on_site,1s_time_on_site,conversions,video_started,video_completed_25,video_completed_50,video_completed_75,video_completed
2020-11-24,21059,Chill Burger,104675,Prospecting - Alberta,native,621965,"Buy 1, Get 1 Free Burger",,Why not visit today?,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,65.263679,15111,22,2,139,15,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104675,Prospecting - Alberta,native,621965,"Buy 1, Get 1 Free Burger",,Why not visit today?,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,67.5517,15041,25,4,259,14,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104675,Prospecting - Alberta,native,621965,"Buy 1, Get 1 Free Burger",,Why not visit today?,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,62.790159,14456,26,5,221,16,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104675,Prospecting - Alberta,native,621965,"Buy 1, Get 1 Free Burger",,Why not visit today?,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,21.390839,12416,24,5,244,19,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104675,Prospecting - Alberta,native,621965,"Buy 1, Get 1 Free Burger",,Why not visit today?,0,CA,AB,,Desktop,Female,,c_2fE,Chill Burger - Interest,First Party,46.437233,12380,32,8,339,22,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104675,Prospecting - Alberta,native,621965,"Buy 1, Get 1 Free Burger",,Why not visit today?,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,47.985533,12093,40,3,230,23,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104675,Prospecting - Alberta,native,621965,"Buy 1, Get 1 Free Burger",,Why not visit today?,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,36.142373,11594,29,4,466,12,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104675,Prospecting - Alberta,native,621965,"Buy 1, Get 1 Free Burger",,Why not visit today?,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,41.742317,10666,28,7,433,20,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104675,Prospecting - Alberta,native,621965,"Buy 1, Get 1 Free Burger",,Why not visit today?,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,22.847162,7677,12,0,47,6,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104675,Prospecting - Alberta,native,621965,"Buy 1, Get 1 Free Burger",,Why not visit today?,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,18.560499,6321,19,2,135,15,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,5.734277,1529,1,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,4.090249,1187,0,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_2fF,Family Meal Planning,First Party,3.923399,1182,1,0,9,1,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,5.042789,1073,2,1,71,2,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_12n,Chill Burger - Competitors,First Party,4.087969,1036,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,3.341604,895,0,0,0,0,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_2fE,Chill Burger - Interest,First Party,2.677153,680,0,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,2.861641,664,0,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_2fE,Chill Burger - Interest,First Party,1.923119,617,1,0,11,1,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,1.463803,478,1,1,20,1,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_12n,Chill Burger - Competitors,First Party,1.253007,419,1,0,0,0,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,1.267601,411,1,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12n,Chill Burger - Competitors,First Party,1.560581,396,1,0,6,1,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,1.178482,384,3,0,4,1,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,1.33888,375,3,0,23,3,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_12n,Chill Burger - Competitors,First Party,1.313491,364,0,0,0,0,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_2fF,Family Meal Planning,First Party,1.571158,362,0,0,0,0,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,1.351221,302,0,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_ckg,Quick Meal Pickup,First Party,1.63124,296,1,1,189,1,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_12n,Chill Burger - Competitors,First Party,0.830852,281,0,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_2fF,Family Meal Planning,First Party,1.723194,250,2,0,6,1,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_2fF,Family Meal Planning,First Party,0.75861,244,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12n,Chill Burger - Competitors,First Party,0.861171,237,2,0,12,1,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_12m,Affordable Takeout Options,First Party,1.398478,205,2,1,22,1,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,0.737765,203,0,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,0.87667,187,0,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,0.72816,181,1,1,31,1,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_2fF,Family Meal Planning,First Party,0.772704,177,0,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_2fF,Family Meal Planning,First Party,0.497499,165,0,0,0,0,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_2fE,Chill Burger - Interest,First Party,1.043085,160,4,0,21,3,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,0.514102,158,3,1,34,3,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_12m,Affordable Takeout Options,First Party,1.004982,144,0,0,0,0,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_2fF,Family Meal Planning,First Party,0.935448,140,0,0,0,0,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_2fF,Family Meal Planning,First Party,0.825812,138,1,0,0,0,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_2fE,Chill Burger - Interest,First Party,0.531335,133,1,0,3,1,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_2fF,Family Meal Planning,First Party,0.77565,129,0,0,0,0,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_2fE,Chill Burger - Interest,First Party,0.350308,124,0,0,0,0,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,0.368074,115,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.782082,111,3,0,7,1,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.241545,109,0,0,0,0,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_2fE,Chill Burger - Interest,First Party,0.428505,102,2,0,7,1,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_12m,Affordable Takeout Options,First Party,0.665317,91,4,2,43,3,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_2fF,Family Meal Planning,First Party,0.614744,90,0,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.449267,77,0,0,0,0,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.505252,68,3,1,66,2,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_2fF,Family Meal Planning,First Party,0.423715,65,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_2fF,Family Meal Planning,First Party,0.411998,60,1,0,6,1,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104675,Prospecting - Alberta,native,610898,Beef Burger Supreme,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.334962,46,0,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.06498,22,0,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,0.06883,18,0,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_2fF,Family Meal Planning,First Party,0.045283,14,0,0,0,0,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.041432,13,0,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.060981,11,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.027069,10,0,0,0,0,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.024212,9,0,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_2fF,Family Meal Planning,First Party,0.031427,8,0,0,0,0,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.035856,8,0,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.034823,8,0,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.030768,6,0,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.016278,6,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.019916,6,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_12n,Chill Burger - Competitors,First Party,0.010121,5,0,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.008293,4,0,0,0,0,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.022708,4,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.01523,4,0,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.016539,4,0,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.011339,3,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.006616,3,0,0,0,0,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.007104,3,0,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.011147,2,0,0,0,0,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.008058,2,0,0,0,0,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,0.004748,2,0,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.01345,2,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_5N1,Food Delivery (Specific),First Party,0.015691,2,0,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.014378,2,0,0,0,0,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.014449,2,0,0,0,0,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.003439,2,0,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_5N1,Food Delivery (Specific),First Party,0.007192,1,0,0,0,0,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.007966,1,0,0,0,0,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.007719,1,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_cyw,XYZ Data - Likely to order food delivery,Third Party,0.005475,1,0,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.007966,1,0,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.007945,1,0,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.007775,1,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.006647,1,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.001524,1,0,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.007968,1,0,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,7e-05,1,0,0,0,0,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.00033,1,0,0,0,0,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_cyw,XYZ Data - Likely to order food delivery,Third Party,0.004538,1,0,0,0,0,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.003228,1,0,0,0,0,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104675,Prospecting - Alberta,native,610902,Crunchy Chicken,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.006613,1,0,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104675,Prospecting - Alberta,native,621966,Ice Cream Treat,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.040094,8,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104675,Prospecting - Alberta,native,621966,Ice Cream Treat,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.043223,8,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104675,Prospecting - Alberta,native,621966,Ice Cream Treat,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_2fF,Family Meal Planning,First Party,0.024445,6,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104675,Prospecting - Alberta,native,621966,Ice Cream Treat,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.013855,3,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104675,Prospecting - Alberta,native,621966,Ice Cream Treat,,Ways to Make it a Combo,0,CA,AB,,Mobile (Web),Female,,c_2fF,Family Meal Planning,First Party,0.018302,3,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104675,Prospecting - Alberta,native,621966,Ice Cream Treat,,Ways to Make it a Combo,0,CA,AB,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.008309,3,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104675,Prospecting - Alberta,native,621966,Ice Cream Treat,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.012977,3,0,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104675,Prospecting - Alberta,native,621966,Ice Cream Treat,,Ways to Make it a Combo,0,CA,AB,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.019272,3,0,0,0,0,0,0,0,0,0,0
